,RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name
4309,220,1323,ARG,STABILE Guillermo (ARG),S,7,Oreste Omar CORBATTA
4310,220,1323,FRG,HERBERGER Sepp (FRG),S,8,Helmut RAHN
4311,220,1323,ARG,STABILE Guillermo (ARG),S,8,Eliseo PRADO
4312,220,1323,FRG,HERBERGER Sepp (FRG),S,9,Fritz WALTER
4313,220,1323,ARG,STABILE Guillermo (ARG),S,9,Norberto MENENDEZ
4314,220,1323,FRG,HERBERGER Sepp (FRG),S,10,Alfred SCHMIDT
4315,220,1323,ARG,STABILE Guillermo (ARG),S,10,Alfredo ROJAS
4316,220,1323,FRG,HERBERGER Sepp (FRG),S,11,Hans SCHAEFER
4317,220,1323,ARG,STABILE Guillermo (ARG),S,22,Osvaldo CRUZ
4318,220,1323,FRG,HERBERGER Sepp (FRG),S,12,Uwe SEELER
4319,220,1323,ARG,STABILE Guillermo (ARG),N,11,Angel LABRUNA
4320,220,1323,FRG,HERBERGER Sepp (FRG),N,5,Heinz WEWERS
4321,220,1323,ARG,STABILE Guillermo (ARG),N,12,Julio MUSSIMESI
4322,220,1323,FRG,HERBERGER Sepp (FRG),N,13,Berni KLODT
4323,220,1323,ARG,STABILE Guillermo (ARG),N,13,Alfredo PEREZ
4324,220,1323,FRG,HERBERGER Sepp (FRG),N,14,Hans CIESCLARCZYK
4325,220,1323,ARG,STABILE Guillermo (ARG),N,14,Federico EDWARDS
4326,220,1323,FRG,HERBERGER Sepp (FRG),N,15,Alfred KELBASSA
4327,220,1323,ARG,STABILE Guillermo (ARG),N,15,David ACEVEDO
4328,220,1323,FRG,HERBERGER Sepp (FRG),N,16,Hans STURM
4329,220,1323,ARG,STABILE Guillermo (ARG),N,16,Eliseo MOURINO
4330,220,1323,FRG,HERBERGER Sepp (FRG),N,17,Karl-Heinz SCHNELLINGER
4331,220,1323,ARG,STABILE Guillermo (ARG),N,17,Jose RAMOS DELGADO
4332,220,1323,FRG,HERBERGER Sepp (FRG),N,18,Rudi HOFFMANN
4333,220,1323,ARG,STABILE Guillermo (ARG),N,18,Norberto BOGGIO
4334,220,1323,FRG,HERBERGER Sepp (FRG),N,19,Wolfgang PETERS
4335,220,1323,ARG,STABILE Guillermo (ARG),N,19,Ludovico AVIO
4336,220,1323,FRG,HERBERGER Sepp (FRG),N,20,Hermann NUBER
4337,220,1323,ARG,STABILE Guillermo (ARG),N,20,Ricardo INFANTE
4338,220,1323,FRG,HERBERGER Sepp (FRG),N,21,Gunter SAWITZKI
4339,220,1323,ARG,STABILE Guillermo (ARG),N,21,Jose SANFILIPPO
4340,220,1323,FRG,HERBERGER Sepp (FRG),N,22,Heinz KWIATKOWSKI
4341,220,1407,HUN,BAROTI Lajos (HUN),S,1,Gyula GROSICS
4342,220,1407,WAL,MURPHY James (WAL),S,1,Jack KELSEY
4343,220,1407,HUN,BAROTI Lajos (HUN),S,2,Sandor MATRAI
4344,220,1407,WAL,MURPHY James (WAL),S,2,Stuart WILLIAMS
4345,220,1407,HUN,BAROTI Lajos (HUN),S,3,Ferenc SIPOS
4346,220,1407,WAL,MURPHY James (WAL),S,3,Mel HOPKINS
4347,220,1407,HUN,BAROTI Lajos (HUN),S,4,Laszlo SAROSI
4348,220,1407,WAL,MURPHY James (WAL),S,4,Derek SULLIVAN
4349,220,1407,HUN,BAROTI Lajos (HUN),S,5,Jozsef BOZSIK
4350,220,1407,WAL,MURPHY James (WAL),S,5,Mel CHARLES
4351,220,1407,HUN,BAROTI Lajos (HUN),S,6,Pal BERENDY
4352,220,1407,WAL,MURPHY James (WAL),S,6,David BOWEN
4353,220,1407,HUN,BAROTI Lajos (HUN),S,8,Lajos TICHY
4354,220,1407,WAL,MURPHY James (WAL),S,7,Terry MEDWIN
4355,220,1407,HUN,BAROTI Lajos (HUN),S,9,Nandor HIDEGKUTI
4356,220,1407,WAL,MURPHY James (WAL),S,9,John CHARLES
4357,220,1407,HUN,BAROTI Lajos (HUN),S,10,Dezso BUNDZSAK
4358,220,1407,WAL,MURPHY James (WAL),S,10,Ivor ALLCHURCH
4359,220,1407,HUN,BAROTI Lajos (HUN),S,11,Karoly SANDOR
4360,220,1407,WAL,MURPHY James (WAL),S,11,Cliff JONES
4361,220,1407,HUN,BAROTI Lajos (HUN),S,21,Mate FENYVESI
4362,220,1407,WAL,MURPHY James (WAL),S,19,Colin WEBSTER
4363,220,1407,HUN,BAROTI Lajos (HUN),N,7,Laszlo BUDAI
4364,220,1407,WAL,MURPHY James (WAL),N,8,Ron HEWITT
4365,220,1407,HUN,BAROTI Lajos (HUN),N,12,Bela KARPATI
4366,220,1407,WAL,MURPHY James (WAL),N,12,Ken JONES
4367,220,1407,HUN,BAROTI Lajos (HUN),N,13,Oszkar SZIGETI
4368,220,1407,WAL,MURPHY James (WAL),N,13,Gerald VEARNCOMBE
4369,220,1407,HUN,BAROTI Lajos (HUN),N,14,Ferenc SZOJKA
4370,220,1407,WAL,MURPHY James (WAL),N,14,Trevor EDWARDS
4371,220,1407,HUN,BAROTI Lajos (HUN),N,15,Antal KOTASZ
4372,220,1407,WAL,MURPHY James (WAL),N,15,Colin BAKER
4373,220,1407,HUN,BAROTI Lajos (HUN),N,16,Laszlo LACHOS
4374,220,1407,WAL,MURPHY James (WAL),N,16,Vic CROWE
4375,220,1407,HUN,BAROTI Lajos (HUN),N,17,Mihaly VASAS
4376,220,1407,WAL,MURPHY James (WAL),N,17,Ken LEEK
4377,220,1407,HUN,BAROTI Lajos (HUN),N,18,Tivadar MONOSTORI
4378,220,1407,WAL,MURPHY James (WAL),N,18,Roy VERNON
4379,220,1407,HUN,BAROTI Lajos (HUN),N,19,Zoltan FRIEDMANSZKY
4380,220,1407,WAL,MURPHY James (WAL),N,20,John ELSWORTHY
4381,220,1407,HUN,BAROTI Lajos (HUN),N,20,Jozsef BENCSIS
4382,220,1407,WAL,MURPHY James (WAL),N,21,Len ALLCHURCH
4383,220,1407,HUN,BAROTI Lajos (HUN),N,22,Istvan ILKU
4384,220,1407,WAL,MURPHY James (WAL),N,22,Tom BAKER
4385,220,1386,FRA,BATTEAUX Albert (FRA),S,3,Francois REMETTER
4386,220,1386,PAR,GONZALEZ Aurelio (PAR),S,1,Ramon MAYEREGGER
4387,220,1386,FRA,BATTEAUX Albert (FRA),S,4,Raymond KAELBEL
4388,220,1386,PAR,GONZALEZ Aurelio (PAR),S,2,Edelmiro AREVALO
4389,220,1386,FRA,BATTEAUX Albert (FRA),S,5,Andre LEROND
4390,220,1386,PAR,GONZALEZ Aurelio (PAR),S,3,Juan Vicente LEZCANO
4391,220,1386,FRA,BATTEAUX Albert (FRA),S,10,Robert JONQUET
4392,220,1386,PAR,GONZALEZ Aurelio (PAR),S,4,Ignacio ACHUCARRO
4393,220,1386,FRA,BATTEAUX Albert (FRA),S,12,Jean-Jacques MARCEL
4394,220,1386,PAR,GONZALEZ Aurelio (PAR),S,5,Salvador VILLALBA
4395,220,1386,FRA,BATTEAUX Albert (FRA),S,13,Armand PENVERNE
4396,220,1386,PAR,GONZALEZ Aurelio (PAR),S,7,Juan AGUERO
4397,220,1386,FRA,BATTEAUX Albert (FRA),S,17,Just FONTAINE
4398,220,1386,PAR,GONZALEZ Aurelio (PAR),S,8,Jose PARODI
4399,220,1386,FRA,BATTEAUX Albert (FRA),S,18,Raymond KOPA
4400,220,1386,PAR,GONZALEZ Aurelio (PAR),S,9,Jorge ROMERO
4401,220,1386,FRA,BATTEAUX Albert (FRA),S,20,Roger PIANTONI
4402,220,1386,PAR,GONZALEZ Aurelio (PAR),S,11,Florencio AMARILLA
4403,220,1386,FRA,BATTEAUX Albert (FRA),S,21,Jean VINCENT
4404,220,1386,PAR,GONZALEZ Aurelio (PAR),S,17,Agustin MIRANDA
4405,220,1386,FRA,BATTEAUX Albert (FRA),S,22,Maryan WISNIESKI
4406,220,1386,PAR,GONZALEZ Aurelio (PAR),S,21,Cayetano RE
4407,220,1386,FRA,BATTEAUX Albert (FRA),N,1,Claude ABBES
4408,220,1386,PAR,GONZALEZ Aurelio (PAR),N,6,Eligio ECHAGUE
4409,220,1386,FRA,BATTEAUX Albert (FRA),N,2,Dominique COLONNA
4410,220,1386,PAR,GONZALEZ Aurelio (PAR),N,10,Oscar AGUILERA
4411,220,1386,FRA,BATTEAUX Albert (FRA),N,6,Roger MARCHE
4412,220,1386,PAR,GONZALEZ Aurelio (PAR),N,12,Samuel AGUILAR
4413,220,1386,FRA,BATTEAUX Albert (FRA),N,7,Robert MOUYNET
4414,220,1386,PAR,GONZALEZ Aurelio (PAR),N,13,Luis GINI
4415,220,1386,FRA,BATTEAUX Albert (FRA),N,8,Bernard CHIARELLI
4416,220,1386,PAR,GONZALEZ Aurelio (PAR),N,14,Dario SEGOVIA
4417,220,1386,FRA,BATTEAUX Albert (FRA),N,9,Kazimir HNATOW
4418,220,1386,PAR,GONZALEZ Aurelio (PAR),N,15,Luis SILVA
4419,220,1386,FRA,BATTEAUX Albert (FRA),N,11,Maurice LAFONT
4420,220,1386,PAR,GONZALEZ Aurelio (PAR),N,16,Claudio LEZCANO
4421,220,1386,FRA,BATTEAUX Albert (FRA),N,14,Raymond BELLOT
4422,220,1386,PAR,GONZALEZ Aurelio (PAR),N,18,Benigno Gilberto PENAYO
4423,220,1386,FRA,BATTEAUX Albert (FRA),N,15,Stephan BRUEY
4424,220,1386,PAR,GONZALEZ Aurelio (PAR),N,19,Eliseo INSFRAN
4425,220,1386,FRA,BATTEAUX Albert (FRA),N,16,Yvon DOUIS
4426,220,1386,PAR,GONZALEZ Aurelio (PAR),N,20,Jose Raul AVEIRO
4427,220,1386,FRA,BATTEAUX Albert (FRA),N,19,Celestin OLIVER
4428,220,1386,PAR,GONZALEZ Aurelio (PAR),N,22,Eligio Antonio INSFRAN
4429,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,1,Vladimir BEARA
4430,220,1434,SCO,WALKER Dawson (SCO),S,1,Tommy YOUNGER
4431,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,3,Vasilije SIJAKOVIC
4432,220,1434,SCO,WALKER Dawson (SCO),S,4,Eric CALDOW
4433,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,4,Tomislav CRNKOVIC
4434,220,1434,SCO,WALKER Dawson (SCO),S,5,John HEWIE
4435,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,6,Branko ZEBEC
4436,220,1434,SCO,WALKER Dawson (SCO),S,8,Eddie TURNBULL
4437,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,7,Milos MILUTINOVIC
4438,220,1434,SCO,WALKER Dawson (SCO),S,9,Bobby EVANS
4439,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,8,Dobrosav KRSTIC
4440,220,1434,SCO,WALKER Dawson (SCO),S,12,Doug COWIE
4441,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,9,Vujadin BOSKOV
4442,220,1434,SCO,WALKER Dawson (SCO),S,14,Graham LEGGATT
4443,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,12,Aleksandar PETAKOVIC
4444,220,1434,SCO,WALKER Dawson (SCO),S,16,Jimmy MURRAY
4445,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,13,Toza VESELINOVIC
4446,220,1434,SCO,WALKER Dawson (SCO),S,17,Jackie MUDIE
4447,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,15,Dragoslav SEKULARAC
4448,220,1434,SCO,WALKER Dawson (SCO),S,19,Bobby COLLINS
4449,220,1434,YUG,TIRNANIC Aleksandar (YUG),S,17,Zdravko RAJKOV
4450,220,1434,SCO,WALKER Dawson (SCO),S,21,Stuart IMLACH
4451,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,2,Srboljub KRIVOKUCA
4452,220,1434,SCO,WALKER Dawson (SCO),N,2,Bill BROWN
4453,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,5,Novak TOMIC
4454,220,1434,SCO,WALKER Dawson (SCO),N,3,Alex PARKER
4455,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,10,Ivan SANTEK
4456,220,1434,SCO,WALKER Dawson (SCO),N,6,Harry HADDOCK
4457,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,11,Vlada POPOVIC
4458,220,1434,SCO,WALKER Dawson (SCO),N,7,Ian McCOLL
4459,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,14,Milorad MILUTINOVIC
4460,220,1434,SCO,WALKER Dawson (SCO),N,10,Tommy DOCHERTY
4461,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,16,Ilijas PASIC
4462,220,1434,SCO,WALKER Dawson (SCO),N,11,Dave MACKAY
4463,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,18,Luka LIPOSINOVIC
4464,220,1434,SCO,WALKER Dawson (SCO),N,13,Sammy BAIRD
4465,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,19,Radivoje OGNJANOVIC
4466,220,1434,SCO,WALKER Dawson (SCO),N,15,Alex SCOTT
4467,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,20,Gordan IROVIC
4468,220,1434,SCO,WALKER Dawson (SCO),N,18,John COYLE
4469,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,21,Nikola RADOVIC
4470,220,1434,SCO,WALKER Dawson (SCO),N,20,Archie ROBERTSON
4471,220,1434,YUG,TIRNANIC Aleksandar (YUG),N,22,Drazen JERKOVIC
4472,220,1434,SCO,WALKER Dawson (SCO),N,22,Willie FERNIE
4473,220,1326,BRA,FEOLA Vicente (BRA),S,3,GILMAR (Gilmar Dos Santos Neves)
4474,220,1326,AUT,ARGAUER Josef (AUT),S,1,Rudolf SZANWALD
4475,220,1326,BRA,FEOLA Vicente (BRA),S,2,BELLINI
4476,220,1326,AUT,ARGAUER Josef (AUT),S,2,Paul HALLA
4477,220,1326,BRA,FEOLA Vicente (BRA),S,5,DINO SANI
4478,220,1326,AUT,ARGAUER Josef (AUT),S,3,Ernst HAPPEL
4479,220,1326,BRA,FEOLA Vicente (BRA),S,6,DIDI
4480,220,1326,AUT,ARGAUER Josef (AUT),S,4,Franz SWOBODA
4481,220,1326,BRA,FEOLA Vicente (BRA),S,7,Mario ZAGALLO
4482,220,1326,AUT,ARGAUER Josef (AUT),S,5,Gerhard HANAPPI
4483,220,1326,BRA,FEOLA Vicente (BRA),S,12,NILTON SANTOS
4484,220,1326,AUT,ARGAUER Josef (AUT),S,6,Karl KOLLER
4485,220,1326,BRA,FEOLA Vicente (BRA),S,14,DE SORDI
4486,220,1326,AUT,ARGAUER Josef (AUT),S,7,Walter HORAK
4487,220,1326,BRA,FEOLA Vicente (BRA),S,15,ORLANDO
4488,220,1326,AUT,ARGAUER Josef (AUT),S,9,Hans BUZEK
4489,220,1326,BRA,FEOLA Vicente (BRA),S,17,JOEL
4490,220,1326,AUT,ARGAUER Josef (AUT),S,10,Alfred KOERNER
4491,220,1326,BRA,FEOLA Vicente (BRA),S,18,Jose ALTAFINI
4492,220,1326,AUT,ARGAUER Josef (AUT),S,11,Helmut SENEKOWITSCH
4493,220,1326,BRA,FEOLA Vicente (BRA),S,21,DIDA
4494,220,1326,AUT,ARGAUER Josef (AUT),S,13,Walter SCHLEGER
4495,220,1326,BRA,FEOLA Vicente (BRA),N,1,CASTILHO
4496,220,1326,AUT,ARGAUER Josef (AUT),N,8,Paul KOZLICEK
4497,220,1326,BRA,FEOLA Vicente (BRA),N,4,DJALMA SANTOS
4498,220,1326,AUT,ARGAUER Josef (AUT),N,12,Kurt SCHMIED
4499,220,1326,BRA,FEOLA Vicente (BRA),N,8,ORECO
4500,220,1326,AUT,ARGAUER Josef (AUT),N,14,Pepi HAMMERL
4501,220,1326,BRA,FEOLA Vicente (BRA),N,9,ZOZIMO
4502,220,1326,AUT,ARGAUER Josef (AUT),N,15,Walter KOLLMANN
4503,220,1326,BRA,FEOLA Vicente (BRA),N,10,PEL� (Edson Arantes do Nascimento)
4504,220,1326,AUT,ARGAUER Josef (AUT),N,16,Karl STOTZ
4505,220,1326,BRA,FEOLA Vicente (BRA),N,11,GARRINCHA
4506,220,1326,AUT,ARGAUER Josef (AUT),N,17,Ernst KOZLICEK
4507,220,1326,BRA,FEOLA Vicente (BRA),N,13,MOACIR
4508,220,1326,AUT,ARGAUER Josef (AUT),N,18,Leopold BARSCHANDT
4509,220,1326,BRA,FEOLA Vicente (BRA),N,16,MAURO RAMOS
4510,220,1326,AUT,ARGAUER Josef (AUT),N,19,Robert DIENST
4511,220,1326,BRA,FEOLA Vicente (BRA),N,19,ZITO
4512,220,1326,AUT,ARGAUER Josef (AUT),N,20,Herbert NINAUS
4513,220,1326,BRA,FEOLA Vicente (BRA),N,20,VAVA
4514,220,1326,AUT,ARGAUER Josef (AUT),N,21,Ignaz PUSCHNIK
4515,220,1326,BRA,FEOLA Vicente (BRA),N,22,PEPE
4516,220,1326,AUT,ARGAUER Josef (AUT),N,22,Bruno ENGELMEIER
4517,220,1421,NIR,DOHERTY Peter (NIR),S,1,Harry GREGG
4518,220,1421,TCH,KOLSKY Karel (TCH),S,19,Bretislav DOLEJSI
4519,220,1421,NIR,DOHERTY Peter (NIR),S,2,Willie CUNNINGHAM
4520,220,1421,TCH,KOLSKY Karel (TCH),S,2,Gustav MRAZ
4521,220,1421,NIR,DOHERTY Peter (NIR),S,3,Alfred McMICHAEL
4522,220,1421,TCH,KOLSKY Karel (TCH),S,3,Jiri CADEK
4523,220,1421,NIR,DOHERTY Peter (NIR),S,4,Danny BLANCHFLOWER
4524,220,1421,TCH,KOLSKY Karel (TCH),S,4,Ladislav NOVAK
4525,220,1421,NIR,DOHERTY Peter (NIR),S,5,Richard KEITH
4526,220,1421,TCH,KOLSKY Karel (TCH),S,5,Josef MASOPUST
4527,220,1421,NIR,DOHERTY Peter (NIR),S,6,Bertie PEACOCK
4528,220,1421,TCH,KOLSKY Karel (TCH),S,6,Svatopluk PLUSKAL
4529,220,1421,NIR,DOHERTY Peter (NIR),S,7,Billy BINGHAM
4530,220,1421,TCH,KOLSKY Karel (TCH),S,8,Milan DVORAK
4531,220,1421,NIR,DOHERTY Peter (NIR),S,8,Wilbur CUSH
4532,220,1421,TCH,KOLSKY Karel (TCH),S,10,Jaroslav BOROVICKA
4533,220,1421,NIR,DOHERTY Peter (NIR),S,10,Jimmy McILROY
4534,220,1421,TCH,KOLSKY Karel (TCH),S,11,Tadeas KRAUS
4535,220,1421,NIR,DOHERTY Peter (NIR),S,11,Peter McPARLAND
4536,220,1421,TCH,KOLSKY Karel (TCH),S,13,Vaclav HOVORKA
4537,220,1421,NIR,DOHERTY Peter (NIR),S,16,Derek DOUGAN
4538,220,1421,TCH,KOLSKY Karel (TCH),S,15,Jan HERTL
4539,220,1421,NIR,DOHERTY Peter (NIR),N,9,Billy SIMPSON
4540,220,1421,TCH,KOLSKY Karel (TCH),N,1,Imrich STACHO
4541,220,1421,NIR,DOHERTY Peter (NIR),N,12,Norman UPRICHARD
4542,220,1421,TCH,KOLSKY Karel (TCH),N,7,Kazimir GAJDOS
4543,220,1421,NIR,DOHERTY Peter (NIR),N,13,Tommy CASEY
4544,220,1421,TCH,KOLSKY Karel (TCH),N,9,Pavol MOLNAR
4545,220,1421,NIR,DOHERTY Peter (NIR),N,14,Jackie SCOTT
4546,220,1421,TCH,KOLSKY Karel (TCH),N,12,Zdenek ZIKAN
4547,220,1421,NIR,DOHERTY Peter (NIR),N,15,Sammy McCRORY
4548,220,1421,TCH,KOLSKY Karel (TCH),N,14,Jiri FEUREISL
4549,220,1421,NIR,DOHERTY Peter (NIR),N,17,Fay COYLE
4550,220,1421,TCH,KOLSKY Karel (TCH),N,16,Jan POPLUHAR
4551,220,1421,NIR,DOHERTY Peter (NIR),N,18,Roy REA
4552,220,1421,TCH,KOLSKY Karel (TCH),N,17,Titus BUBERNIK
4553,220,1421,NIR,DOHERTY Peter (NIR),N,19,Len GRAHAM
4554,220,1421,TCH,KOLSKY Karel (TCH),N,18,Adolf SCHERER
4555,220,1421,NIR,DOHERTY Peter (NIR),N,20,Sammy CHAPMAN
4556,220,1421,TCH,KOLSKY Karel (TCH),N,20,Anton MORAVCIK
4557,220,1421,NIR,DOHERTY Peter (NIR),N,21,Tommy HAMILL
4558,220,1421,TCH,KOLSKY Karel (TCH),N,21,Frantisek SAFRANEK
4559,220,1421,NIR,DOHERTY Peter (NIR),N,22,Bobby TRAINOR
4560,220,1421,TCH,KOLSKY Karel (TCH),N,22,Viliam SCHROJF
4561,220,1339,BRA,FEOLA Vicente (BRA),S,3,GILMAR (Gilmar Dos Santos Neves)
4562,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,1,Colin MC DONALD
4563,220,1339,BRA,FEOLA Vicente (BRA),S,2,BELLINI
4564,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,2,Don HOWE
4565,220,1339,BRA,FEOLA Vicente (BRA),S,5,DINO SANI
4566,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,3,Tommy BANKS
4567,220,1339,BRA,FEOLA Vicente (BRA),S,6,DIDI
4568,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,4,Eddie CLAMP
4569,220,1339,BRA,FEOLA Vicente (BRA),S,7,Mario ZAGALLO
4570,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,5,Billy WRIGHT
4571,220,1339,BRA,FEOLA Vicente (BRA),S,12,NILTON SANTOS
4572,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,6,William SLATER
4573,220,1339,BRA,FEOLA Vicente (BRA),S,14,DE SORDI
4574,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,7,Bryan DOUGLAS
4575,220,1339,BRA,FEOLA Vicente (BRA),S,15,ORLANDO
4576,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,8,Bobby ROBSON
4577,220,1339,BRA,FEOLA Vicente (BRA),S,17,JOEL
4578,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,9,Derek KEVAN
4579,220,1339,BRA,FEOLA Vicente (BRA),S,18,Jose ALTAFINI
4580,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,10,John HAYNES
4581,220,1339,BRA,FEOLA Vicente (BRA),S,20,VAVA
4582,220,1339,ENG,WINTERBOTTOM Walter (ENG),S,21,Alan A COURT
4583,220,1339,BRA,FEOLA Vicente (BRA),N,1,CASTILHO
4584,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,11,Tom FINNEY
4585,220,1339,BRA,FEOLA Vicente (BRA),N,4,DJALMA SANTOS
4586,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,12,Eddie HOPKINSON
4587,220,1339,BRA,FEOLA Vicente (BRA),N,8,ORECO
4588,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,13,Alan HODGKINSON
4589,220,1339,BRA,FEOLA Vicente (BRA),N,9,ZOZIMO
4590,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,14,Peter SILLETT
4591,220,1339,BRA,FEOLA Vicente (BRA),N,10,PEL� (Edson Arantes do Nascimento)
4592,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,15,Ronald CLAYTON
4593,220,1339,BRA,FEOLA Vicente (BRA),N,11,GARRINCHA
4594,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,16,Maurice NORMAN
4595,220,1339,BRA,FEOLA Vicente (BRA),N,13,MOACIR
4596,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,17,Peter BRABROOK
4597,220,1339,BRA,FEOLA Vicente (BRA),N,16,MAURO RAMOS
4598,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,18,Peter BROADBENT
4599,220,1339,BRA,FEOLA Vicente (BRA),N,19,ZITO
4600,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,19,Bobby SMITH
4601,220,1339,BRA,FEOLA Vicente (BRA),N,21,DIDA
4602,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,20,Bobby CHARLTON
4603,220,1339,BRA,FEOLA Vicente (BRA),N,22,PEPE
4604,220,1339,ENG,WINTERBOTTOM Walter (ENG),N,22,Maurice SETTERS
4605,220,1418,MEX,LOPEZ Antonio (ESP),S,1,Antonio CARBAJAL
4606,220,1418,WAL,MURPHY James (WAL),S,1,Jack KELSEY
4607,220,1418,MEX,LOPEZ Antonio (ESP),S,2,Jesus DEL MURO
4608,220,1418,WAL,MURPHY James (WAL),S,2,Stuart WILLIAMS
4609,220,1418,MEX,LOPEZ Antonio (ESP),S,3,Jorge ROMO
4610,220,1418,WAL,MURPHY James (WAL),S,3,Mel HOPKINS
4611,220,1418,MEX,LOPEZ Antonio (ESP),S,6,Francisco FLORES
4612,220,1418,WAL,MURPHY James (WAL),S,5,Mel CHARLES
4613,220,1418,MEX,LOPEZ Antonio (ESP),S,8,Salvador REYES
4614,220,1418,WAL,MURPHY James (WAL),S,6,David BOWEN
4615,220,1418,MEX,LOPEZ Antonio (ESP),S,11,Enrique SESMA
4616,220,1418,WAL,MURPHY James (WAL),S,7,Terry MEDWIN
4617,220,1418,MEX,LOPEZ Antonio (ESP),S,14,Miguel GUTIERREZ
4618,220,1418,WAL,MURPHY James (WAL),S,9,John CHARLES
4619,220,1418,MEX,LOPEZ Antonio (ESP),S,17,Raul CARDENAS
4620,220,1418,WAL,MURPHY James (WAL),S,10,Ivor ALLCHURCH
4621,220,1418,MEX,LOPEZ Antonio (ESP),S,19,Jaime BELMONTE
4622,220,1418,WAL,MURPHY James (WAL),S,11,Cliff JONES
4623,220,1418,MEX,LOPEZ Antonio (ESP),S,20,Carlos BLANCO
4624,220,1418,WAL,MURPHY James (WAL),S,15,Colin BAKER
4625,220,1418,MEX,LOPEZ Antonio (ESP),S,22,Carlos GONZALEZ
4626,220,1418,WAL,MURPHY James (WAL),S,19,Colin WEBSTER
4627,220,1418,MEX,LOPEZ Antonio (ESP),N,4,Jose VILLEGAS
4628,220,1418,WAL,MURPHY James (WAL),N,4,Derek SULLIVAN
4629,220,1418,MEX,LOPEZ Antonio (ESP),N,5,Alfonso PORTUGAL
4630,220,1418,WAL,MURPHY James (WAL),N,8,Ron HEWITT
4631,220,1418,MEX,LOPEZ Antonio (ESP),N,7,Alfredo HERNANDEZ
4632,220,1418,WAL,MURPHY James (WAL),N,12,Ken JONES
4633,220,1418,MEX,LOPEZ Antonio (ESP),N,9,Carlos CALDERON DE LA BARCA
4634,220,1418,WAL,MURPHY James (WAL),N,13,Gerald VEARNCOMBE
4635,220,1418,MEX,LOPEZ Antonio (ESP),N,10,Crescencio GUTIERREZ
4636,220,1418,WAL,MURPHY James (WAL),N,14,Trevor EDWARDS
4637,220,1418,MEX,LOPEZ Antonio (ESP),N,12,Manuel CAMACHO
4638,220,1418,WAL,MURPHY James (WAL),N,16,Vic CROWE
4639,220,1418,MEX,LOPEZ Antonio (ESP),N,13,Jaime GOMEZ
4640,220,1418,WAL,MURPHY James (WAL),N,17,Ken LEEK
4641,220,1418,MEX,LOPEZ Antonio (ESP),N,15,Guillermo SEPULVEDA
4642,220,1418,WAL,MURPHY James (WAL),N,18,Roy VERNON
4643,220,1418,MEX,LOPEZ Antonio (ESP),N,16,Jose ROCA
4644,220,1418,WAL,MURPHY James (WAL),N,20,John ELSWORTHY
4645,220,1418,MEX,LOPEZ Antonio (ESP),N,18,Jaime SALAZAR
4646,220,1418,WAL,MURPHY James (WAL),N,21,Len ALLCHURCH
4647,220,1418,MEX,LOPEZ Antonio (ESP),N,21,Ligorio LOPEZ
4648,220,1418,WAL,MURPHY James (WAL),N,22,Tom BAKER
4649,220,1423,PAR,GONZALEZ Aurelio (PAR),S,12,Samuel AGUILAR
4650,220,1423,SCO,WALKER Dawson (SCO),S,1,Tommy YOUNGER
