,Year,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Position_x,Country_x,Image_x,Position_y,Country_y,Image_y
162,2002,Poland,3,1,USA, ,38.0,Poland,https://api.fifa.com/api/v1/picture/flags-sq-4/pol,13.0,USA,https://api.fifa.com/api/v1/picture/flags-sq-4/usa
163,2002,Belgium,3,2,Russia, ,23.0,Belgium,https://api.fifa.com/api/v1/picture/flags-sq-4/bel,28.0,Russia,https://api.fifa.com/api/v1/picture/flags-sq-4/rus
164,2002,Denmark,0,3,England, ,20.0,Denmark,https://api.fifa.com/api/v1/picture/flags-sq-4/den,12.0,England,https://api.fifa.com/api/v1/picture/flags-sq-4/eng
165,2002,Germany,1,0,Paraguay, ,11.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,18.0,Paraguay,https://api.fifa.com/api/v1/picture/flags-sq-4/par
166,2002,Spain,1,1,"rn"">Republic of Ireland",Spain win on penalties (3 - 2) ,8.0,Spain,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,,,
167,2002,Sweden,1,2,Senegal,Win on Golden Goal ,19.0,Sweden,https://api.fifa.com/api/v1/picture/flags-sq-4/swe,42.0,Senegal,https://api.fifa.com/api/v1/picture/flags-sq-4/sen
168,2002,Brazil,2,0,Belgium, ,2.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,23.0,Belgium,https://api.fifa.com/api/v1/picture/flags-sq-4/bel
169,2002,Mexico,0,2,USA, ,7.0,Mexico,https://api.fifa.com/api/v1/picture/flags-sq-4/mex,13.0,USA,https://api.fifa.com/api/v1/picture/flags-sq-4/usa
170,2002,Japan,0,1,Turkey, ,32.0,Japan,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn,22.0,Turkey,https://api.fifa.com/api/v1/picture/flags-sq-4/tur
171,2002,Korea Republic,2,1,Italy,Win on Golden Goal ,40.0,Korea Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/kor,6.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita
172,2002,England,1,2,Brazil, ,12.0,England,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,2.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra
173,2002,Germany,1,0,USA, ,11.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,13.0,USA,https://api.fifa.com/api/v1/picture/flags-sq-4/usa
174,2002,Senegal,0,1,Turkey,Win on Golden Goal ,42.0,Senegal,https://api.fifa.com/api/v1/picture/flags-sq-4/sen,22.0,Turkey,https://api.fifa.com/api/v1/picture/flags-sq-4/tur
175,2002,Spain,0,0,Korea Republic,Korea Republic win on penalties (3 - 5) ,8.0,Spain,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,40.0,Korea Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/kor
176,2002,Germany,1,0,Korea Republic, ,11.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,40.0,Korea Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/kor
177,2002,Brazil,1,0,Turkey, ,2.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,22.0,Turkey,https://api.fifa.com/api/v1/picture/flags-sq-4/tur
178,2002,Korea Republic,2,3,Turkey, ,40.0,Korea Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/kor,22.0,Turkey,https://api.fifa.com/api/v1/picture/flags-sq-4/tur
179,2002,Germany,0,2,Brazil, ,11.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,2.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra
180,2006,Germany,4,2,Costa Rica, ,19.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,26.0,Costa Rica,https://api.fifa.com/api/v1/picture/flags-sq-4/crc
181,2006,Poland,0,2,Ecuador, ,29.0,Poland,https://api.fifa.com/api/v1/picture/flags-sq-4/pol,39.0,Ecuador,https://api.fifa.com/api/v1/picture/flags-sq-4/ecu
182,2006,England,1,0,Paraguay, ,10.0,England,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,33.0,Paraguay,https://api.fifa.com/api/v1/picture/flags-sq-4/par
183,2006,"rn"">Trinidad and Tobago",0,0,Sweden, ,,,,16.0,Sweden,https://api.fifa.com/api/v1/picture/flags-sq-4/swe
184,2006,Argentina,2,1,C�te d'Ivoire, ,9.0,Argentina,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,,,
185,2006,"rn"">Serbia and Montenegro",0,1,Netherlands, ,,,,3.0,Netherlands,https://api.fifa.com/api/v1/picture/flags-sq-4/ned
186,2006,Mexico,3,1,Iran, ,4.0,Mexico,https://api.fifa.com/api/v1/picture/flags-sq-4/mex,,,
187,2006,Angola,0,1,Portugal, ,,,,7.0,Portugal,https://api.fifa.com/api/v1/picture/flags-sq-4/por
188,2006,Australia,3,1,Japan, ,42.0,Australia,https://api.fifa.com/api/v1/picture/flags-sq-4/aus,18.0,Japan,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn
189,2006,USA,0,3,Czech Republic, ,5.0,USA,https://api.fifa.com/api/v1/picture/flags-sq-4/usa,2.0,Czech Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/cze
190,2006,Italy,2,0,Ghana, ,13.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,48.0,Ghana,https://api.fifa.com/api/v1/picture/flags-sq-4/gha
191,2006,Korea Republic,2,1,Togo, ,29.0,Korea Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/kor,,,
192,2006,France,0,0,Switzerland, ,8.0,France,https://api.fifa.com/api/v1/picture/flags-sq-4/fra,35.0,Switzerland,https://api.fifa.com/api/v1/picture/flags-sq-4/sui
193,2006,Brazil,1,0,Croatia, ,1.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,23.0,Croatia,https://api.fifa.com/api/v1/picture/flags-sq-4/cro
194,2006,Spain,4,0,Ukraine, ,5.0,Spain,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,45.0,Ukraine,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr
195,2006,Tunisia,2,2,Saudi Arabia, ,21.0,Tunisia,https://api.fifa.com/api/v1/picture/flags-sq-4/tun,34.0,Saudi Arabia,https://api.fifa.com/api/v1/picture/flags-sq-4/ksa
196,2006,Germany,1,0,Poland, ,19.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,29.0,Poland,https://api.fifa.com/api/v1/picture/flags-sq-4/pol
197,2006,Ecuador,3,0,Costa Rica, ,39.0,Ecuador,https://api.fifa.com/api/v1/picture/flags-sq-4/ecu,26.0,Costa Rica,https://api.fifa.com/api/v1/picture/flags-sq-4/crc
198,2006,England,2,0,"rn"">Trinidad and Tobago", ,10.0,England,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,,,
199,2006,Sweden,1,0,Paraguay, ,16.0,Sweden,https://api.fifa.com/api/v1/picture/flags-sq-4/swe,33.0,Paraguay,https://api.fifa.com/api/v1/picture/flags-sq-4/par
200,2006,Argentina,6,0,"rn"">Serbia and Montenegro", ,9.0,Argentina,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,,,
201,2006,Netherlands,2,1,C�te d'Ivoire, ,3.0,Netherlands,https://api.fifa.com/api/v1/picture/flags-sq-4/ned,,,
202,2006,Mexico,0,0,Angola, ,4.0,Mexico,https://api.fifa.com/api/v1/picture/flags-sq-4/mex,,,
203,2006,Portugal,2,0,IR Iran, ,7.0,Portugal,https://api.fifa.com/api/v1/picture/flags-sq-4/por,23.0,IR Iran,https://api.fifa.com/api/v1/picture/flags-sq-4/irn
204,2006,Czech Republic,0,2,Ghana, ,2.0,Czech Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/cze,48.0,Ghana,https://api.fifa.com/api/v1/picture/flags-sq-4/gha
205,2006,Italy,1,1,USA, ,13.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,5.0,USA,https://api.fifa.com/api/v1/picture/flags-sq-4/usa
206,2006,Japan,0,0,Croatia, ,18.0,Japan,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn,23.0,Croatia,https://api.fifa.com/api/v1/picture/flags-sq-4/cro
207,2006,Brazil,2,0,Australia, ,1.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,42.0,Australia,https://api.fifa.com/api/v1/picture/flags-sq-4/aus
208,2006,France,1,1,Korea Republic, ,8.0,France,https://api.fifa.com/api/v1/picture/flags-sq-4/fra,29.0,Korea Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/kor
209,2006,Togo,0,2,Switzerland, ,,,,35.0,Switzerland,https://api.fifa.com/api/v1/picture/flags-sq-4/sui
210,2006,Saudi Arabia,0,4,Ukraine, ,34.0,Saudi Arabia,https://api.fifa.com/api/v1/picture/flags-sq-4/ksa,45.0,Ukraine,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr
211,2006,Spain,3,1,Tunisia, ,5.0,Spain,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,21.0,Tunisia,https://api.fifa.com/api/v1/picture/flags-sq-4/tun
212,2006,Ecuador,0,3,Germany, ,39.0,Ecuador,https://api.fifa.com/api/v1/picture/flags-sq-4/ecu,19.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger
213,2006,Costa Rica,1,2,Poland, ,26.0,Costa Rica,https://api.fifa.com/api/v1/picture/flags-sq-4/crc,29.0,Poland,https://api.fifa.com/api/v1/picture/flags-sq-4/pol
214,2006,Sweden,2,2,England, ,16.0,Sweden,https://api.fifa.com/api/v1/picture/flags-sq-4/swe,10.0,England,https://api.fifa.com/api/v1/picture/flags-sq-4/eng
215,2006,Paraguay,2,0,"rn"">Trinidad and Tobago", ,33.0,Paraguay,https://api.fifa.com/api/v1/picture/flags-sq-4/par,,,
216,2006,Iran,1,1,Angola, ,,,,,,
217,2006,Portugal,2,1,Mexico, ,7.0,Portugal,https://api.fifa.com/api/v1/picture/flags-sq-4/por,4.0,Mexico,https://api.fifa.com/api/v1/picture/flags-sq-4/mex
218,2006,Netherlands,0,0,Argentina, ,3.0,Netherlands,https://api.fifa.com/api/v1/picture/flags-sq-4/ned,9.0,Argentina,https://api.fifa.com/api/v1/picture/flags-sq-4/arg
219,2006,C�te d'Ivoire,3,2,"rn"">Serbia and Montenegro", ,,,,,,
220,2006,Czech Republic,0,2,Italy, ,2.0,Czech Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/cze,13.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita
221,2006,Ghana,2,1,USA, ,48.0,Ghana,https://api.fifa.com/api/v1/picture/flags-sq-4/gha,5.0,USA,https://api.fifa.com/api/v1/picture/flags-sq-4/usa
222,2006,Japan,1,4,Brazil, ,18.0,Japan,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn,1.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra
223,2006,Croatia,2,2,Australia, ,23.0,Croatia,https://api.fifa.com/api/v1/picture/flags-sq-4/cro,42.0,Australia,https://api.fifa.com/api/v1/picture/flags-sq-4/aus
224,2006,Ukraine,1,0,Tunisia, ,45.0,Ukraine,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr,21.0,Tunisia,https://api.fifa.com/api/v1/picture/flags-sq-4/tun
225,2006,Saudi Arabia,0,1,Spain, ,34.0,Saudi Arabia,https://api.fifa.com/api/v1/picture/flags-sq-4/ksa,5.0,Spain,https://api.fifa.com/api/v1/picture/flags-sq-4/esp
226,2006,Togo,0,2,France, ,,,,8.0,France,https://api.fifa.com/api/v1/picture/flags-sq-4/fra
227,2006,Switzerland,2,0,Korea Republic, ,35.0,Switzerland,https://api.fifa.com/api/v1/picture/flags-sq-4/sui,29.0,Korea Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/kor
228,2006,Germany,2,0,Sweden, ,19.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,16.0,Sweden,https://api.fifa.com/api/v1/picture/flags-sq-4/swe
229,2006,Argentina,2,1,Mexico,Argentina win after extra time ,9.0,Argentina,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,4.0,Mexico,https://api.fifa.com/api/v1/picture/flags-sq-4/mex
230,2006,England,1,0,Ecuador, ,10.0,England,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,39.0,Ecuador,https://api.fifa.com/api/v1/picture/flags-sq-4/ecu
231,2006,Portugal,1,0,Netherlands, ,7.0,Portugal,https://api.fifa.com/api/v1/picture/flags-sq-4/por,3.0,Netherlands,https://api.fifa.com/api/v1/picture/flags-sq-4/ned
232,2006,Italy,1,0,Australia, ,13.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,42.0,Australia,https://api.fifa.com/api/v1/picture/flags-sq-4/aus
233,2006,Switzerland,0,0,Ukraine,Ukraine win on penalties (0 - 3) ,35.0,Switzerland,https://api.fifa.com/api/v1/picture/flags-sq-4/sui,45.0,Ukraine,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr
234,2006,Brazil,3,0,Ghana, ,1.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,48.0,Ghana,https://api.fifa.com/api/v1/picture/flags-sq-4/gha
235,2006,Spain,1,3,France, ,5.0,Spain,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,8.0,France,https://api.fifa.com/api/v1/picture/flags-sq-4/fra
236,2006,Germany,1,1,Argentina,Germany win on penalties (4 - 2) ,19.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,9.0,Argentina,https://api.fifa.com/api/v1/picture/flags-sq-4/arg
237,2006,Italy,3,0,Ukraine, ,13.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,45.0,Ukraine,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr
238,2006,England,0,0,Portugal,Portugal win on penalties (1 - 3) ,10.0,England,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,7.0,Portugal,https://api.fifa.com/api/v1/picture/flags-sq-4/por
239,2006,Brazil,0,1,France, ,1.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,8.0,France,https://api.fifa.com/api/v1/picture/flags-sq-4/fra
240,2006,Germany,0,2,Italy,Italy win after extra time ,19.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,13.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita
241,2006,Portugal,0,1,France, ,7.0,Portugal,https://api.fifa.com/api/v1/picture/flags-sq-4/por,8.0,France,https://api.fifa.com/api/v1/picture/flags-sq-4/fra
242,2006,Germany,3,1,Portugal, ,19.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,7.0,Portugal,https://api.fifa.com/api/v1/picture/flags-sq-4/por
243,2006,Italy,1,1,France,Italy win on penalties (5 - 3) ,13.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,8.0,France,https://api.fifa.com/api/v1/picture/flags-sq-4/fra
244,2010,South Africa,1,1,Mexico, ,,,,17.0,Mexico,https://api.fifa.com/api/v1/picture/flags-sq-4/mex
245,2010,Uruguay,0,0,France, ,16.0,Uruguay,https://api.fifa.com/api/v1/picture/flags-sq-4/uru,9.0,France,https://api.fifa.com/api/v1/picture/flags-sq-4/fra
246,2010,Korea Republic,2,0,Greece, ,47.0,Korea Republic,https://api.fifa.com/api/v1/picture/flags-sq-4/kor,13.0,Greece,https://api.fifa.com/api/v1/picture/flags-sq-4/gre
247,2010,Argentina,1,0,Nigeria, ,7.0,Argentina,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,21.0,Nigeria,https://api.fifa.com/api/v1/picture/flags-sq-4/nga
248,2010,England,1,1,USA, ,8.0,England,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,14.0,USA,https://api.fifa.com/api/v1/picture/flags-sq-4/usa
249,2010,Algeria,0,1,Slovenia, ,30.0,Algeria,https://api.fifa.com/api/v1/picture/flags-sq-4/alg,25.0,Slovenia,https://api.fifa.com/api/v1/picture/flags-sq-4/svn
250,2010,Serbia,0,1,Ghana, ,15.0,Serbia,https://api.fifa.com/api/v1/picture/flags-sq-4/srb,32.0,Ghana,https://api.fifa.com/api/v1/picture/flags-sq-4/gha
251,2010,Germany,4,0,Australia, ,6.0,Germany,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,20.0,Australia,https://api.fifa.com/api/v1/picture/flags-sq-4/aus
252,2010,Netherlands,2,0,Denmark, ,4.0,Netherlands,https://api.fifa.com/api/v1/picture/flags-sq-4/ned,36.0,Denmark,https://api.fifa.com/api/v1/picture/flags-sq-4/den
253,2010,Japan,1,0,Cameroon, ,45.0,Japan,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn,19.0,Cameroon,https://api.fifa.com/api/v1/picture/flags-sq-4/cmr
254,2010,Italy,1,1,Paraguay, ,5.0,Italy,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,31.0,Paraguay,https://api.fifa.com/api/v1/picture/flags-sq-4/par
255,2010,New Zealand,1,1,Slovakia, ,,,,34.0,Slovakia,https://api.fifa.com/api/v1/picture/flags-sq-4/svk
256,2010,C�te d'Ivoire,0,0,Portugal, ,,,,3.0,Portugal,https://api.fifa.com/api/v1/picture/flags-sq-4/por
257,2010,Brazil,2,1,Korea DPR, ,1.0,Brazil,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,,,
258,2010,Honduras,0,1,Chile, ,38.0,Honduras,https://api.fifa.com/api/v1/picture/flags-sq-4/hon,18.0,Chile,https://api.fifa.com/api/v1/picture/flags-sq-4/chi
